Thu Jun  8 10:15:15 2017,687763_687763_Sig-2_p1-8.pdf
Thu Jun  8 10:16:53 2017,687763_687763_Sig-3_p1-8.pdf
Thu Jun  8 10:18:35 2017,687763_687763_Sig-4_p1-8.pdf
Thu Jun  8 10:19:16 2017,687763_687763_Cover_p1-2.pdf
Thu Jun  8 10:29:57 2017,691255_691255_16pg test_p1-8.pdf
Thu Jun  8 10:28:19 2017,691261_691261_Sig.1 8p Subs-2Subscriber.pdf
Thu Jun  8 10:28:32 2017,691261_691261_Sig.1 8p Nwstd-2Newstnd.pdf
Thu Jun  8 10:31:02 2017,691255_691255_16pg test_p1-8.pdf
Thu Jun  8 10:31:21 2017,691255_691255_16pg test.pdf
Thu Jun  8 10:31:29 2017,691261_691261_BRC common-01-12BRC.pdf
Thu Jun  8 10:35:48 2017,691276_691276_Sg1_12pg + Sg212pg.pdf
Thu Jun  8 11:38:34 2017,687641_Proof.pdf
Thu Jun  8 11:43:52 2017,687641_687641_00_p1-64.pdf
Thu Jun  8 12:01:21 2017,691264_691264_2f + 2b Edmonton & 1f + 1b of balance.pdf
Thu Jun  8 12:02:25 2017,691264_691264_2f + 2b Edmonton & 1f + 1b of balance_p1-6.pdf
Thu Jun  8 12:31:09 2017,689105_689105_Sig-1 24pg_p1-12.pdf
Thu Jun  8 12:28:53 2017,689105_689105_Sig-1 24pg.pdf
Thu Jun  8 12:28:42 2017,689105_689105_6pg Cover Back Gatefold.pdf
Thu Jun  8 12:31:37 2017,689105_689105_Sig-1 24pg_p1-12.pdf
